label,ADJ,ADP,ADV,AUX,CONJ,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,X,SPACE,length
1,90,105,65,54,0,32,141,0,188,6,45,54,39,118,28,0,117,0,29,1046
1,121,123,63,53,0,36,112,1,210,12,31,25,82,125,18,1,97,1,37,1087
1,46,37,43,31,0,16,60,1,83,3,12,31,14,51,15,1,40,0,19,465
1,104,159,77,61,0,47,185,1,323,17,38,51,73,176,31,2,146,0,39,1416
1,60,65,32,41,0,21,91,1,98,4,20,30,27,56,18,0,55,0,27,615
1,46,61,31,32,0,26,75,0,115,11,15,18,54,92,10,0,58,0,23,622
1,29,27,11,17,0,18,28,0,63,3,10,11,22,48,8,0,55,0,16,340
1,33,34,17,27,0,14,60,1,68,4,17,25,28,60,11,0,39,0,32,412
1,75,79,65,55,0,43,106,0,156,12,30,56,38,119,25,0,98,0,38,922
1,112,157,40,52,0,27,182,0,352,8,31,56,63,188,19,2,129,2,62,1381
1,43,57,46,29,0,21,78,0,117,4,20,30,21,89,10,0,77,1,31,622
1,66,52,51,49,0,22,78,1,131,6,26,46,38,87,14,0,87,0,32,720
1,35,39,9,20,0,12,57,0,84,10,5,19,10,64,9,0,33,0,20,390
1,120,110,69,67,0,52,160,0,292,12,36,67,67,255,34,0,139,0,56,1403
1,85,91,39,19,0,38,96,0,162,6,26,12,79,91,6,0,91,0,19,821
1,66,68,45,47,0,16,88,1,143,6,19,38,63,107,19,1,72,0,38,759
1,66,90,27,37,0,28,106,0,174,6,19,36,58,116,21,0,87,0,34,839
1,55,55,34,34,0,17,66,0,107,6,22,27,59,107,11,0,55,0,23,632
1,48,106,38,45,0,28,129,1,170,8,35,61,53,110,25,0,153,0,38,985
1,39,52,24,20,0,22,63,1,91,8,23,27,50,65,13,1,54,0,26,539
1,67,81,82,50,0,29,100,1,120,7,28,78,46,139,24,0,108,0,40,927
1,33,49,41,40,0,20,76,0,94,2,22,28,42,86,15,0,62,0,27,597
1,48,52,22,20,0,22,72,1,114,5,12,17,29,99,9,0,64,0,21,540
1,42,58,40,36,0,34,76,0,135,5,15,33,39,66,21,0,63,0,21,631
1,64,80,60,61,0,29,110,2,171,10,26,60,44,123,32,0,104,1,37,949
